run_id,t,p_family,theta,scope,rank_in_scope,alpha_chi,alpha_lambda2,alpha_wclust,alpha_coherent,chi_value,lambda2_value,wclust_value,chi_prominence,lambda2_prominence,wclust_prominence,delta_chi_lambda2,delta_chi_wclust,coherence_score,is_band_candidate
M33_V0_alpha_peak_robustness,20.0,P1,1e-08,band,16,1.56,1.64,1.56,1.6,0.8870612825177306,1.812035778578664e-07,0.30231638950997997,0.007246859885300272,5.704519606742127e-09,0.0016014637388166442,0.07999999999999985,0.040000000000000036,-0.042352768475475894,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,1,2.2,2.3,2.2,2.25,0.7921805468327454,1.3473154303839632e-07,0.2618398794249791,0.7518594543960422,3.043441918393906e-08,0.09445904196307081,0.09999999999999964,0.04999999999999982,0.7129742453212293,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,2,2.2,2.1,2.2,2.1500000000000004,0.7921805468327454,1.0504928439708538e-07,0.2618398794249791,0.7518594543960422,1.0291860418112991e-08,0.09445904196307081,0.10000000000000009,0.04999999999999982,0.7129742251786703,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,3,2.8,2.9,2.7,2.8499999999999996,0.6838642393271614,1.5848271115474468e-07,0.22447312216077103,0.3840576969532018,3.5625664996349745e-08,0.031741280222103846,0.10000000000000009,0.14999999999999947,0.3044930526343928,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,4,2.4,2.5,,2.45,0.31358698093297654,9.061096193281574e-08,,0.2990702429122349,4.574177258814239e-08,,0.10000000000000009,,0.24907028865400743,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,5,2.4,2.3,2.2,2.3499999999999996,0.31358698093297654,1.3473154303839632e-07,0.2618398794249791,0.2990702429122349,3.043441918393906e-08,0.09445904196307081,0.10000000000000009,0.14999999999999947,0.2351850338374219,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,6,2.0,2.1,,2.05,0.2794768384666192,1.0504928439708538e-07,,0.239155746029916,1.0291860418112991e-08,,0.10000000000000009,,0.18915575632177636,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,7,2.0,1.88,1.88,1.94,0.2794768384666192,6.437565986920053e-08,0.21518301928589595,0.239155746029916,9.946069110275714e-08,0.028673889871117825,0.1200000000000001,0.06000000000000005,0.17132431795838649,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,8,0.5,0.4,0.5,0.45,0.3267498411787684,1.1658030052520146e-07,0.21676877132817454,0.21379927824684358,8.210723556250184e-09,0.01696924276522921,0.09999999999999998,0.04999999999999999,0.15554159714887444,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,9,1.88,1.88,1.88,1.88,-0.3609101631806791,6.437565986920053e-08,0.21518301928589595,0.11840167258042861,9.946069110275714e-08,0.028673889871117825,0.0,0.0,0.12557024450889917,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,10,2.6,2.5,,2.55,0.011149406109967326,9.061096193281574e-08,,0.17267872335512754,4.574177258814239e-08,,0.10000000000000009,,0.12267876909690009,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,11,1.88,1.8,1.84,1.8399999999999999,-0.3609101631806791,1.0933677321614874e-07,0.19633297157929427,0.11840167258042861,2.641213865318518e-08,0.004613143977145018,0.07999999999999985,2.220446049250313e-16,0.07955498498685354,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,1,1.74,1.72,1.74,1.73,0.5253543709719591,1.4828473014747678e-07,0.2299497707456741,0.05846001561512815,6.90699832125939e-09,0.0011784614285890727,0.020000000000000018,0.010000000000000009,0.046254637879273724,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,2,1.74,1.8,1.74,1.77,0.5253543709719591,1.0933677321614874e-07,0.2299497707456741,0.05846001561512815,2.641213865318518e-08,0.0011784614285890727,0.06000000000000005,0.030000000000000027,0.02125465738441403,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,3,1.74,1.68,1.74,1.71,0.5253543709719591,1.6455083299038306e-07,0.2299497707456741,0.05846001561512815,1.8837845139728084e-08,0.0011784614285890727,0.06000000000000005,0.030000000000000027,0.02125464981012052,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,4,1.42,1.46,1.4,1.44,0.5299428777069634,1.368880571768844e-07,0.23594911450538267,0.04187497509388971,1.4307578853385406e-08,0.013017936152313558,0.040000000000000036,0.040000000000000036,0.015129473439546924,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,5,1.62,1.62,1.64,1.62,0.706089112080712,1.276656489955095e-07,0.22595168012431868,0.011074480137512999,2.1509450548167988e-08,0.03485924579258645,0.0,0.019999999999999796,0.01478931309511021,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,17,1.42,1.36,1.4,1.3900000000000001,0.5299428777069634,1.1389468798029489e-07,0.23594911450538267,0.04187497509388971,2.4184161908393035e-08,0.013017936152313558,0.05999999999999983,0.009999999999999787,0.012629483316130147,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,6,1.52,1.5,1.5,1.51,0.7145860919289496,1.5118380085157622e-07,0.2508014811628316,0.005475570116840189,1.1835178693588439e-11,0.07647399267257093,0.020000000000000018,0.010000000000000009,0.01209406829681809,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,7,1.42,1.5,1.5,1.46,0.5299428777069634,1.5118380085157622e-07,0.2508014811628316,0.04187497509388971,1.1835178693588439e-11,0.07647399267257093,0.08000000000000007,0.040000000000000036,0.010993473273867578,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,8,1.58,1.56,1.58,1.57,0.8528393915801346,9.891730773131012e-08,0.19869128981359227,0.005430931047562648,7.510339513807583e-09,0.017628931933482195,0.020000000000000018,0.010000000000000009,-0.0026618284587273007,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,9,1.74,1.62,1.64,1.6800000000000002,0.5253543709719591,1.276656489955095e-07,0.22595168012431868,0.05846001561512815,2.1509450548167988e-08,0.03485924579258645,0.11999999999999988,0.04000000000000026,-0.0028251514272746997,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,10,1.52,1.56,1.5,1.54,0.7145860919289496,9.891730773131012e-08,0.2508014811628316,0.005475570116840189,7.510339513807583e-09,0.07647399267257093,0.040000000000000036,0.040000000000000036,-0.00540592420467759,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,11,1.52,1.46,1.5,1.49,0.7145860919289496,1.368880571768844e-07,0.2508014811628316,0.005475570116840189,1.4307578853385406e-08,0.07647399267257093,0.06000000000000005,0.010000000000000009,-0.007905917407438252,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,24,1.74,1.88,1.8,1.81,0.5253543709719591,6.437565986920053e-08,0.20792093185380675,0.05846001561512815,9.946069110275714e-08,0.016201104251657494,0.1399999999999999,0.010000000000000009,-0.009989608861266333,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,12,1.42,1.56,1.5,1.49,0.5299428777069634,9.891730773131012e-08,0.2508014811628316,0.04187497509388971,7.510339513807583e-09,0.07647399267257093,0.14000000000000012,0.010000000000000009,-0.011506519227628104,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,13,1.62,1.68,1.64,1.65,0.706089112080712,1.6455083299038306e-07,0.22595168012431868,0.011074480137512999,1.8837845139728084e-08,0.03485924579258645,0.05999999999999983,0.010000000000000009,-0.012710689576495168,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,global,27,1.0,1.1,,1.05,0.6849397544476256,2.1389612201217412e-08,,0.036527591528628056,1.0107963761620526e-07,,0.10000000000000009,,-0.01347230739173437,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,14,1.58,1.62,1.58,1.6,0.8528393915801346,1.276656489955095e-07,0.19869128981359227,0.005430931047562648,2.1509450548167988e-08,0.017628931933482195,0.040000000000000036,0.020000000000000018,-0.015161814459616278,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,15,1.62,1.56,1.58,1.59,0.706089112080712,9.891730773131012e-08,0.19869128981359227,0.011074480137512999,7.510339513807583e-09,0.017628931933482195,0.06000000000000005,0.010000000000000009,-0.017018279368776968,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,16,1.58,1.5,1.5,1.54,0.8528393915801346,1.5118380085157622e-07,0.2508014811628316,0.005430931047562648,1.1835178693588439e-11,0.07647399267257093,0.08000000000000007,0.040000000000000036,-0.025450570772459484,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,17,1.62,1.72,1.64,1.67,0.706089112080712,1.4828473014747678e-07,0.22595168012431868,0.011074480137512999,6.90699832125939e-09,0.03485924579258645,0.09999999999999987,0.030000000000000027,-0.03771070150734201,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,18,1.58,1.68,1.64,1.63,0.8528393915801346,1.6455083299038306e-07,0.22595168012431868,0.005430931047562648,1.8837845139728084e-08,0.03485924579258645,0.09999999999999987,0.010000000000000009,-0.038354238666445536,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,19,1.58,1.46,1.5,1.52,0.8528393915801346,1.368880571768844e-07,0.2508014811628316,0.005430931047562648,1.4307578853385406e-08,0.07647399267257093,0.1200000000000001,0.020000000000000018,-0.04045055647671582,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,20,1.52,1.62,1.58,1.57,0.7145860919289496,1.276656489955095e-07,0.19869128981359227,0.005475570116840189,2.1509450548167988e-08,0.017628931933482195,0.10000000000000009,0.010000000000000009,-0.04261717539033876,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,21,1.62,1.5,1.58,1.56,0.706089112080712,1.5118380085157622e-07,0.19869128981359227,0.011074480137512999,1.1835178693588439e-11,0.017628931933482195,0.1200000000000001,0.020000000000000018,-0.04951828686728133,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-09,band,22,1.58,1.72,1.64,1.65,0.8528393915801346,1.4828473014747678e-07,0.22595168012431868,0.005430931047562648,6.90699832125939e-09,0.03485924579258645,0.1399999999999999,0.010000000000000009,-0.05835425059729237,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,1,2.2,2.3,2.2,2.25,0.7921805468327454,1.3473154303839632e-07,0.2618398794249791,0.7518501366902544,2.7363713380421526e-08,0.08179712231867736,0.09999999999999964,0.04999999999999982,0.7097994446336373,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,2,2.2,2.1,2.2,2.1500000000000004,0.7921805468327454,9.800510683649624e-08,0.2618398794249791,0.7518501366902544,1.4234317645361065e-08,0.08179712231867736,0.10000000000000009,0.04999999999999982,0.7097994315042413,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,3,2.8,2.9,2.7,2.8499999999999996,0.6838642393271614,1.5848271115474468e-07,0.22447312216077103,0.3840576969532018,3.5625664996349745e-08,0.013187249741021784,0.10000000000000009,0.14999999999999947,0.2998545450141223,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,4,2.4,2.5,,2.45,0.31410841766194764,8.910724298586777e-08,,0.299591679641206,4.408461502585422e-08,,0.10000000000000009,,0.24959172372582095,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,5,2.4,2.3,2.2,2.3499999999999996,0.31410841766194764,1.3473154303839632e-07,0.2618398794249791,0.299591679641206,2.7363713380421526e-08,0.08179712231867736,0.10000000000000009,0.14999999999999947,0.2325409875845888,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,6,2.0,2.1,,2.05,0.2796438647974026,9.800510683649624e-08,,0.23931345465491152,1.4234317645361065e-08,,0.10000000000000009,,0.18931346888922912,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,7,2.0,1.88,1.88,1.94,0.2796438647974026,6.437565986920053e-08,0.21518301928589595,0.23931345465491152,9.719596216966366e-08,0.01840843723913485,0.1200000000000001,0.06000000000000005,0.16891566116065734,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,8,0.5,0.4,0.5,0.45,0.3267498411787684,1.1658030052520146e-07,0.21676877132817454,0.21379927824684358,8.210723556250184e-09,0.01696924276522921,0.09999999999999998,0.04999999999999999,0.15554159714887444,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,9,1.88,1.88,1.88,1.88,-0.3609101631806791,6.437565986920053e-08,0.21518301928589595,0.11871715280432632,9.719596216966366e-08,0.01840843723913485,0.0,0.0,0.12331935931007221,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,10,2.6,2.5,,2.55,0.011476099100905152,8.910724298586777e-08,,0.1730054163460654,4.408461502585422e-08,,0.10000000000000009,,0.12300546043068036,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,11,1.88,1.8,1.8,1.8399999999999999,-0.3609101631806791,1.0672001824607333e-07,0.22170427939232334,0.11871715280432632,2.902889362326059e-08,0.029984451790174088,0.07999999999999985,0.039999999999999813,0.07621329478076358,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,1,1.74,1.72,1.74,1.73,0.5253543709719591,1.4828473014747678e-07,0.2299497707456741,0.05846001561512815,6.90699832125939e-09,0.0011784614285890727,0.020000000000000018,0.010000000000000009,0.046254637879273724,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,2,1.74,1.8,1.74,1.77,0.5253543709719591,1.0672001824607333e-07,0.2299497707456741,0.05846001561512815,2.902889362326059e-08,0.0011784614285890727,0.06000000000000005,0.030000000000000027,0.021254660001169004,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,3,1.74,1.68,1.74,1.71,0.5253543709719591,1.612460553682212e-07,0.2299497707456741,0.05846001561512815,2.214262276188993e-08,0.0011784614285890727,0.06000000000000005,0.030000000000000027,0.021254653114898145,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,4,1.62,1.62,1.64,1.62,0.7061681030651547,1.2611922111881977e-07,0.2517845968396602,0.010918896678295487,2.014987145045134e-08,0.06069216250792797,0.0,0.019999999999999796,0.021091957455148982,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,5,1.42,1.46,1.4,1.44,0.5299428777069634,1.3677448570144793e-07,0.23594911450538267,0.04187497509388971,1.4421150328821878e-08,0.013017936152313558,0.040000000000000036,0.040000000000000036,0.015129473553118403,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,17,1.42,1.36,1.4,1.3900000000000001,0.5299428777069634,1.1172354294221059e-07,0.23594911450538267,0.04187497509388971,2.6355306946477327e-08,0.013017936152313558,0.05999999999999983,0.009999999999999787,0.012629485487275181,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,6,1.42,1.5,1.5,1.46,0.5299428777069634,1.5118380085157622e-07,0.2508014811628316,0.04187497509388971,1.1835178693588439e-11,0.07647399267257093,0.08000000000000007,0.040000000000000036,0.010993473273867578,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,7,1.52,1.5,1.5,1.51,0.7149918264406849,1.5118380085157622e-07,0.2508014811628316,0.003922301952208218,1.1835178693588439e-11,0.07647399267257093,0.020000000000000018,0.010000000000000009,0.01054080013218612,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,8,1.74,1.62,1.64,1.6800000000000002,0.5253543709719591,1.2611922111881977e-07,0.2517845968396602,0.05846001561512815,2.014987145045134e-08,0.06069216250792797,0.11999999999999988,0.04000000000000026,0.003633076391981585,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,9,1.58,1.56,1.58,1.57,0.8531062624819569,9.590194476443406e-08,0.21140991391687672,0.005349227030892467,1.0510878975100254e-08,0.01884871193653001,0.020000000000000018,0.010000000000000009,-0.002438584474096065,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,10,1.62,1.68,1.64,1.65,0.7061681030651547,1.612460553682212e-07,0.2517845968396602,0.010918896678295487,2.214262276188993e-08,0.06069216250792797,0.05999999999999983,0.010000000000000009,-0.006408040552099675,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,23,1.74,1.88,1.8,1.81,0.5253543709719591,6.437565986920053e-08,0.22170427939232334,0.05846001561512815,9.719596216966366e-08,0.029984451790174088,0.1399999999999999,0.010000000000000009,-0.006543774241366124,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,11,1.52,1.56,1.5,1.54,0.7149918264406849,9.590194476443406e-08,0.2508014811628316,0.003922301952208218,1.0510878975100254e-08,0.07647399267257093,0.040000000000000036,0.040000000000000036,-0.006959189368770099,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,12,1.52,1.46,1.5,1.49,0.7149918264406849,1.3677448570144793e-07,0.2508014811628316,0.003922301952208218,1.4421150328821878e-08,0.07647399267257093,0.06000000000000005,0.010000000000000009,-0.009459185458498748,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,13,1.42,1.56,1.5,1.49,0.5299428777069634,9.590194476443406e-08,0.2508014811628316,0.04187497509388971,1.0510878975100254e-08,0.07647399267257093,0.14000000000000012,0.010000000000000009,-0.011506516227088648,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,14,1.58,1.62,1.58,1.6,0.8531062624819569,1.2611922111881977e-07,0.21140991391687672,0.005349227030892467,2.014987145045134e-08,0.01884871193653001,0.040000000000000036,0.020000000000000018,-0.014938574835103602,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,15,1.62,1.56,1.58,1.59,0.7061681030651547,9.590194476443406e-08,0.21140991391687672,0.010918896678295487,1.0510878975100254e-08,0.01884871193653001,0.06000000000000005,0.010000000000000009,-0.016868914826693067,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,global,29,1.0,1.1,1.1,1.05,0.6849397544476256,1.7491385532912378e-08,0.19042865923021796,0.03299227884238631,1.0497786428451029e-07,0.026822220665474655,0.10000000000000009,0.050000000000000044,-0.022802061013380795,0
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,16,1.58,1.5,1.5,1.54,0.8531062624819569,1.5118380085157622e-07,0.2508014811628316,0.005349227030892467,1.1835178693588439e-11,0.07647399267257093,0.08000000000000007,0.040000000000000036,-0.025532274789129665,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,17,1.62,1.72,1.64,1.67,0.7061681030651547,1.4828473014747678e-07,0.2517845968396602,0.010918896678295487,6.90699832125939e-09,0.06069216250792797,0.09999999999999987,0.030000000000000027,-0.03140805578772414,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,18,1.58,1.68,1.64,1.63,0.8531062624819569,1.612460553682212e-07,0.2517845968396602,0.005349227030892467,2.214262276188993e-08,0.06069216250792797,0.09999999999999987,0.010000000000000009,-0.03197771019950271,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,19,1.58,1.46,1.5,1.52,0.8531062624819569,1.3677448570144793e-07,0.2508014811628316,0.005349227030892467,1.4421150328821878e-08,0.07647399267257093,0.1200000000000001,0.020000000000000018,-0.04053226037981453,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,20,1.52,1.62,1.58,1.57,0.7149918264406849,1.2611922111881977e-07,0.21140991391687672,0.003922301952208218,2.014987145045134e-08,0.01884871193653001,0.10000000000000009,0.010000000000000009,-0.043865499913787874,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,21,1.62,1.5,1.58,1.56,0.7061681030651547,1.5118380085157622e-07,0.21140991391687672,0.010918896678295487,1.1835178693588439e-11,0.01884871193653001,0.1200000000000001,0.020000000000000018,-0.04936892532573689,1
M33_V0_alpha_peak_robustness,20.0,P2,3e-09,band,22,1.58,1.72,1.64,1.65,0.8531062624819569,1.4828473014747678e-07,0.2517845968396602,0.005349227030892467,6.90699832125939e-09,0.06069216250792797,0.1399999999999999,0.010000000000000009,-0.05197772543512717,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,1,2.2,2.3,2.2,2.25,0.7921805468327454,1.235467039181266e-07,0.2618398794249791,0.7518501366902544,3.0707621368262464e-08,0.08179712231867736,0.09999999999999964,0.04999999999999982,0.7097994479775452,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,2,2.2,2.1,2.2,2.1500000000000004,0.7921805468327454,9.800510683649624e-08,0.2618398794249791,0.7518501366902544,9.202860780711778e-09,0.08179712231867736,0.10000000000000009,0.04999999999999982,0.7097994264727845,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,3,2.8,2.9,2.9,2.8499999999999996,0.6852413511284671,1.3775256951794257e-07,0.2655079382824461,0.3786839896870713,4.147642401389245e-08,0.0033235906851357133,0.10000000000000009,0.050000000000000266,0.3170149288347791,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,4,2.4,2.3,2.2,2.3499999999999996,0.3160209463975687,1.235467039181266e-07,0.2618398794249791,0.3020998604664432,3.0707621368262464e-08,0.08179712231867736,0.10000000000000009,0.14999999999999947,0.23504917175373402,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,5,2.4,2.5,2.6,2.45,0.3160209463975687,6.835345434945886e-08,0.2483335074455339,0.3020998604664432,4.423969858484289e-08,0.023860385284762864,0.10000000000000009,0.1499999999999999,0.22056500102733245,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,6,2.0,2.1,,2.05,0.280349499793793,9.800510683649624e-08,,0.2400190896513019,9.202860780711778e-09,,0.10000000000000009,,0.19001909885416263,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,7,2.0,1.88,1.88,1.94,0.280349499793793,6.056339875623485e-08,0.23015237731147228,0.2400190896513019,8.724560662638429e-08,0.010697017699687783,0.1200000000000001,0.06000000000000005,0.1676934313218304,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,8,0.5,0.4,0.5,0.45,0.327026017326131,1.0721078095011417e-07,0.2262527326891326,0.21553027853515913,7.034770334221211e-09,0.0032988871082654525,0.09999999999999998,0.04999999999999999,0.1538550073469958,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,9,1.88,1.88,1.88,1.88,-0.3608894618979537,6.056339875623485e-08,0.23015237731147228,0.1199977884171966,8.724560662638429e-08,0.010697017699687783,0.0,0.0,0.12267213008772518,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,10,2.6,2.5,2.6,2.55,0.013203045573197686,6.835345434945886e-08,0.2483335074455339,0.1747323628183579,4.423969858484289e-08,0.023860385284762864,0.10000000000000009,0.050000000000000266,0.11819750337924709,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,11,1.88,1.8,1.8,1.8399999999999999,-0.3608894618979537,7.539986644864358e-08,0.24911831126873013,0.1199977884171966,4.853464201248986e-08,0.028093113351633475,0.07999999999999985,0.039999999999999813,0.07702111528974712,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,1,1.42,1.42,1.4,1.42,0.5441306667503071,1.348944976110167e-07,0.242130393419644,0.05381453266829356,1.3361970395320078e-08,0.007475556071658118,0.0,0.020000000000000018,0.05068343504817848,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,2,1.74,1.72,1.72,1.73,0.5287880430547702,1.37168934631309e-07,0.2420855263641614,0.059786012254141596,8.27504556417547e-09,0.007612600827647031,0.020000000000000018,0.010000000000000009,0.04918917073609891,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,3,1.74,1.8,1.8,1.77,0.5287880430547702,7.539986644864358e-08,0.24911831126873013,0.059786012254141596,4.853464201248986e-08,0.028093113351633475,0.06000000000000005,0.030000000000000027,0.029309339126691952,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,4,1.42,1.5,1.5,1.46,0.5441306667503071,1.369129420775622e-07,0.27619378339513617,0.05381453266829356,6.827347347729286e-09,0.10186629490487553,0.08000000000000007,0.040000000000000036,0.02928111322185975,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,5,1.74,1.68,1.72,1.71,0.5287880430547702,1.609600304122865e-07,0.2420855263641614,0.059786012254141596,1.3929529578779683e-08,0.007612600827647031,0.06000000000000005,0.010000000000000009,0.029189176390582904,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,6,1.42,1.46,1.4,1.44,0.5441306667503071,1.208668903388925e-07,0.242130393419644,0.05381453266829356,2.738957766744429e-08,0.007475556071658118,0.040000000000000036,0.040000000000000036,0.02568344907578573,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,18,1.42,1.36,1.4,1.3900000000000001,0.5441306667503071,9.748778004375655e-08,0.242130393419644,0.05381453266829356,2.909768781745239e-08,0.007475556071658118,0.05999999999999983,0.009999999999999787,0.02318345078389604,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,7,1.52,1.5,1.5,1.51,0.7250357695503761,1.369129420775622e-07,0.27619378339513617,0.009407804716914048,6.827347347729286e-09,0.10186629490487553,0.020000000000000018,0.010000000000000009,0.022374385270480267,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,20,1.0,1.1,1.1,1.05,0.6890799420506346,5.593287099323793e-09,0.3738052916812163,0.0350728670934628,1.0892993360977925e-07,0.19304915852750854,0.10000000000000009,0.050000000000000044,0.020835265655273494,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,8,1.62,1.62,1.64,1.62,0.7070892081764818,1.208514614618125e-07,0.26650397296989986,0.009848427619404743,1.6579535662705384e-08,0.053795321812154684,0.0,0.019999999999999796,0.018297274651979126,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,9,1.42,1.56,1.5,1.49,0.5441306667503071,8.618648761024018e-08,0.27619378339513617,0.05381453266829356,6.299286700363595e-09,0.10186629490487553,0.14000000000000012,0.010000000000000009,0.0067811126937990795,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,10,1.52,1.56,1.5,1.54,0.7250357695503761,8.618648761024018e-08,0.27619378339513617,0.009407804716914048,6.299286700363595e-09,0.10186629490487553,0.040000000000000036,0.040000000000000036,0.004874384742419607,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,11,1.52,1.46,1.5,1.49,0.7250357695503761,1.208668903388925e-07,0.27619378339513617,0.009407804716914048,2.738957766744429e-08,0.10186629490487553,0.06000000000000005,0.010000000000000009,0.00237440583271057,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,12,1.58,1.56,1.58,1.57,0.8549031359991749,8.618648761024018e-08,0.22857936057160008,0.007147812072736515,6.299286700363595e-09,0.009108428865308743,0.020000000000000018,0.010000000000000009,-0.003075074411649611,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,global,26,1.74,1.88,1.8,1.81,0.5287880430547702,6.056339875623485e-08,0.24911831126873013,0.059786012254141596,8.724560662638429e-08,0.028093113351633475,0.1399999999999999,0.010000000000000009,-0.005690622162343367,0
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,13,1.74,1.62,1.72,1.6800000000000002,0.5287880430547702,1.208514614618125e-07,0.2420855263641614,0.059786012254141596,1.6579535662705384e-08,0.007612600827647031,0.11999999999999988,0.039999999999999813,-0.00831082095941088,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,14,1.62,1.68,1.64,1.65,0.7070892081764818,1.609600304122865e-07,0.26650397296989986,0.009848427619404743,1.3929529578779683e-08,0.053795321812154684,0.05999999999999983,0.010000000000000009,-0.009202727998026926,1
M33_V0_alpha_peak_robustness,20.0,P2,1e-08,band,15,1.58,1.62,1.58,1.6,0.8549031359991749,1.208514614618125e-07,0.22857936057160008,0.007147812072736515,1.6579535662705384e-08,0.009108428865308743,0.040000000000000036,0.020000000000000018,-0.015575064131400659,1
