run_id,t,p_family,theta,packet_model,source_feature,p0,sigma_p,alpha_candidate,candidate_value,candidate_prominence,source_branch_id,source_branch_center,delta_to_branch_center
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.0,2.2,1.88,1.7863930568058182e-07,7.257864631534133e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.0,3.0,1.88,1.5779000198819233e-07,5.862217415445895e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.5,0.3,1.32,3.096496157830533e-07,1.8078990775185072e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.5,0.5,1.32,3.0958675025713514e-07,1.80728655742834e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.5,0.8,1.32,3.0118381683269154e-07,1.721784096851332e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.5,1.0,1.32,2.8359843343786707e-07,1.5394493588206964e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.5,1.3,1.32,2.4957633397764985e-07,1.203198129728765e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.5,1.7,1.88,2.083842885207852e-07,9.433682194823719e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.5,2.2,1.88,1.8441830192339825e-07,7.752447976503398e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,3.5,3.0,1.88,1.6099586166599095e-07,6.134756949764344e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,4.0,0.3,1.32,3.0964961582449997e-07,1.8078990779202996e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,4.0,0.5,1.32,3.096411519771609e-07,1.8078169713342238e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,4.0,0.8,1.32,3.058353961724285e-07,1.7700519831664285e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,4.0,1.0,1.32,2.9392570649002113e-07,1.6492073384381725e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,4.0,1.3,1.32,2.648877000358948e-07,1.3596301058976235e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,4.0,1.7,1.88,2.159583189670312e-07,9.917811978977075e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,4.0,2.2,1.88,1.9040489718199155e-07,8.21640650875945e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,3e-09,gaussian,abs,4.0,3.0,1.88,1.6448340354712435e-07,6.421549007947303e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-4.0,0.3,1.54,3.0949178856014503e-07,3.0949178856014503e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-4.0,0.5,1.54,3.0947929332234656e-07,3.09479275950722e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-4.0,0.8,1.54,3.0363344504666514e-07,3.033386417873802e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-4.0,1.0,1.54,2.8445761624409216e-07,2.8179158095598393e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-4.0,1.3,1.54,2.378833497560342e-07,2.2607458454181134e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-4.0,1.7,1.42,1.9649007538116556e-07,1.6014014124645063e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-4.0,2.2,1.42,1.729882538727435e-07,1.266411730431683e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-4.0,3.0,1.42,1.4779997917331159e-07,9.110218971062973e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.5,0.3,1.54,3.094917884990278e-07,3.0949178849902727e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.5,0.5,1.54,3.0939829397522165e-07,3.093973457956678e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.5,0.8,1.54,2.9592837242861927e-07,2.945616739501178e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.5,1.0,1.54,2.664986922342132e-07,2.597608461275282e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.5,1.3,1.54,2.126303918882753e-07,1.9375961421190733e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.5,1.7,1.42,1.9000004953285143e-07,1.4878096424159438e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.5,2.2,1.42,1.6779122120718246e-07,1.1628737900932828e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.5,3.0,1.42,1.4457663892687046e-07,8.49169060060934e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.0,0.3,1.54,3.0949177263980324e-07,3.0949177260532455e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.0,0.5,1.54,3.087376273405407e-07,3.086859854464414e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.0,0.8,1.54,2.7699854541277675e-07,2.709648063325736e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.0,1.0,1.54,2.3628272810102434e-07,2.203756904735819e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.0,1.3,1.42,2.051109982234164e-07,1.6642524272192257e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.0,1.7,1.42,1.8374435375334694e-07,1.3556142221647378e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.0,2.2,1.42,1.6282223795716474e-07,1.0539275399939414e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-3.0,3.0,1.42,1.416092621455179e-07,7.907014296716159e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.5,0.3,1.54,3.0948432540747987e-07,3.094820184893461e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.5,0.5,1.54,3.006649672986252e-07,2.9793715575133864e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.5,0.8,1.54,2.3237642124839602e-07,2.0934093400047486e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.5,1.0,1.42,2.1682620320065335e-07,1.755351346040391e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.5,1.3,1.42,1.9853030599579908e-07,1.5013998991784875e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.5,1.7,1.42,1.7811070476942772e-07,1.2050862141925514e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.5,2.2,1.42,1.582357162877956e-07,9.431982587947836e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.5,3.0,1.42,1.3895970936144026e-07,7.372447997670302e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.0,0.3,1.42,2.6923550048844137e-07,2.0131536286204922e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.0,0.5,1.42,2.5787848318135397e-07,1.941463256348403e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.0,0.8,1.42,2.2969989707546777e-07,1.7210717748060218e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.0,1.0,1.42,2.1375871078815228e-07,1.5465815313065685e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.0,1.3,1.42,1.9426803260561976e-07,1.3000869513030844e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.0,1.7,1.42,1.7347121206939556e-07,1.040571510259254e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.0,2.2,1.42,1.5419400048880218e-07,8.361559485405442e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-2.0,3.0,1.42,1.3668905501209963e-07,6.904846691922876e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.5,0.3,1.52,3.087048417198586e-07,1.9683928612466195e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.5,0.5,1.52,2.8757291469084755e-07,1.788504033284619e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.5,0.8,1.42,2.4000906767034764e-07,1.4482146226575302e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.5,1.0,1.42,2.174296896838651e-07,1.2677473452091508e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.5,1.3,1.42,1.9315198059530692e-07,1.061832314264119e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.5,1.7,1.42,1.7006970275593658e-07,8.734330106232333e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.5,2.2,1.42,1.5085511119655306e-07,7.400024334724519e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.5,3.0,1.42,1.348543035923192e-07,6.520574571930412e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.0,0.3,1.42,2.976770380250379e-07,1.0358540316462646e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.0,0.5,1.42,2.876924820487213e-07,1.0356244917010147e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.0,0.8,1.42,2.517349650771781e-07,9.779227759454138e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.0,1.0,1.42,2.2522919774383306e-07,9.059334147173882e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.0,1.3,1.42,1.946996559085251e-07,8.110896440637379e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.0,1.7,1.42,1.6792377151621087e-07,7.23815022891933e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.0,2.2,1.42,1.483590466901084e-07,6.62953356806816e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-1.0,3.0,1.42,1.335048281991418e-07,6.234247796003965e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-0.5,0.3,1.42,3.0763668549866906e-07,2.4288146614965626e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-0.5,0.5,1.42,3.01950984622374e-07,2.796911609860975e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-0.5,0.8,1.42,2.608158914087243e-07,4.889226470659932e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-0.5,1.0,1.42,2.322845548381039e-07,5.6378030553048385e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-0.5,1.3,1.42,1.970743232251823e-07,6.084426331343508e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-0.5,1.7,1.42,1.6682777858895758e-07,6.179890927607199e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-0.5,2.2,1.42,1.468151464780303e-07,6.12860374887808e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,-0.5,3.0,1.42,1.3267891172367572e-07,6.057459029995437e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.0,0.3,1.42,3.0736282048060864e-07,2.4238075215055064e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.0,0.5,1.42,2.980418793229025e-07,2.299055843547079e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.0,0.8,1.42,2.633566427337646e-07,3.0966752118395e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.0,1.0,1.42,2.3498842704619008e-07,4.221791559119149e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.0,1.3,1.42,1.9817184473210373e-07,5.2911290590135646e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.0,1.7,1.42,1.6650502062551733e-07,5.79510483261671e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.0,2.2,1.42,1.4629263095523157e-07,5.954588951862769e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.0,3.0,1.42,1.3240083230682958e-07,5.997670504345686e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.5,0.3,1.42,3.0763668550300566e-07,2.428814660716011e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.5,0.5,1.42,3.0195098462645815e-07,2.796911609153316e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.5,0.8,1.42,2.6081589141112375e-07,4.889226470376597e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.5,1.0,1.42,2.3228455483943947e-07,5.6378030551580636e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.5,1.3,1.42,1.970743232255086e-07,6.084426331268437e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.5,1.7,1.42,1.6682777858885874e-07,6.179890927568813e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.5,2.2,1.42,1.468151464778783e-07,6.128603748859998e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,0.5,3.0,1.42,1.3267891172357235e-07,6.057459029988813e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.0,0.3,1.42,2.976770380254909e-07,1.0358540315728824e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.0,0.5,1.42,2.876924820498044e-07,1.0356244916389783e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.0,0.8,1.42,2.5173496507921754e-07,9.77922775914072e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.0,1.0,1.42,2.252291977454087e-07,9.059334146989731e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.0,1.3,1.42,1.9469965590910274e-07,8.110896440536285e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.0,1.7,1.42,1.6792377151612211e-07,7.238150228862036e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.0,2.2,1.42,1.4835904668985822e-07,6.629533568037958e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.0,3.0,1.42,1.3350482819894751e-07,6.234247795991838e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.5,0.3,1.52,3.087048417276645e-07,1.968392860838982e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.5,0.5,1.52,2.875729146981236e-07,1.788504032901816e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.5,0.8,1.42,2.400090676720465e-07,1.4482146226442304e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.5,1.0,1.42,2.1742968968581112e-07,1.2677473452039193e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.5,1.3,1.42,1.9315198059636658e-07,1.0618323142597878e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.5,1.7,1.42,1.7006970275606594e-07,8.734330106189134e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.5,2.2,1.42,1.508551111963033e-07,7.400024334692988e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,1.5,3.0,1.42,1.3485430359205804e-07,6.520574571914935e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.0,0.3,1.42,2.6923550048848827e-07,2.0131536286036473e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.0,0.5,1.42,2.578784831828957e-07,1.9414632563475827e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.0,0.8,1.42,2.2969989707928596e-07,1.7210717748297281e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.0,1.0,1.42,2.137587107916029e-07,1.5465815313271024e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.0,1.3,1.42,1.9426803260765428e-07,1.300086951312267e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.0,1.7,1.42,1.7347121207000373e-07,1.0405715102599683e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.0,2.2,1.42,1.5419400048867873e-07,8.361559485386178e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.0,3.0,1.42,1.3668905501180515e-07,6.904846691907064e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.5,0.3,1.54,3.0948432535587465e-07,3.0948201843774075e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.5,0.5,1.54,3.0066496725031254e-07,2.979371557029571e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.5,0.8,1.54,2.323764212246757e-07,2.0934093397630396e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.5,1.0,1.42,2.1682620320561328e-07,1.7553513460830878e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.5,1.3,1.42,1.9853030599909655e-07,1.5013998992040636e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.5,1.7,1.42,1.7811070477074861e-07,1.205086214201192e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.5,2.2,1.42,1.5823571628793156e-07,9.43198258795495e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,2.5,3.0,1.42,1.389597093611534e-07,7.372447997657823e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.0,0.3,1.54,3.0949177258819516e-07,3.0949177255371647e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.0,0.5,1.54,3.087376272891648e-07,3.0868598539506415e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.0,0.8,1.54,2.769985453720831e-07,2.7096480629176246e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.0,1.0,1.54,2.3628272807379128e-07,2.2037569044622702e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.0,1.3,1.42,2.0511099822782953e-07,1.6642524272587276e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.0,1.7,1.42,1.8374435375551643e-07,1.355614222182804e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.0,2.2,1.42,1.6282223795768146e-07,1.0539275399985511e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.0,3.0,1.42,1.4160926214528402e-07,7.907014296711069e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.5,0.3,1.54,3.0949178844741977e-07,3.0949178844741924e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.5,0.5,1.54,3.093982939236409e-07,3.09397345744087e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.5,0.8,1.54,2.9592837238128135e-07,2.945616739027533e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.5,1.0,1.54,2.6649869219647933e-07,2.597608460897432e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.5,1.3,1.54,2.1263039186692306e-07,1.937596141908319e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.5,1.7,1.42,1.9000004953588042e-07,1.487809642443454e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.5,2.2,1.42,1.6779122120817476e-07,1.1628737901027532e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,3.5,3.0,1.42,1.4457663892673655e-07,8.491690600615835e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,4.0,0.3,1.54,3.09491788508537e-07,3.09491788508537e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,4.0,0.5,1.54,3.0947929327074214e-07,3.094792758991176e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,4.0,0.8,1.54,3.0363344499682593e-07,3.0333864173753526e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,4.0,1.0,1.54,2.8445761620031114e-07,2.817915809121827e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,4.0,1.3,1.54,2.3788334972675605e-07,2.2607458451270512e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,4.0,1.7,1.42,1.9649007538495952e-07,1.601401412500348e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,4.0,2.2,1.42,1.7298825387427186e-07,1.2664117304466092e-07,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,neg,4.0,3.0,1.42,1.4779997917332347e-07,9.11021897108513e-08,S1,1.42,0.0
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-4.0,0.3,1.32,3.09649615797178e-07,1.8078990775429965e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-4.0,0.5,1.32,3.096411519498409e-07,1.8078169709569537e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-4.0,0.8,1.32,3.0583539614600785e-07,1.770051982803963e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-4.0,1.0,1.32,2.9392570646668564e-07,1.649207338123285e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-4.0,1.3,1.32,2.6488770002052187e-07,1.3596301056952277e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-4.0,1.7,1.88,2.159583189342779e-07,9.917811975479217e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-4.0,2.2,1.88,1.904048971619168e-07,8.216406506743978e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-4.0,3.0,1.88,1.6448340353700352e-07,6.421549007100611e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.5,0.3,1.32,3.096496157557313e-07,1.8078990771412035e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.5,0.5,1.32,3.095867502298273e-07,1.8072865570512763e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.5,0.8,1.32,3.011838168075082e-07,1.7217840965078174e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.5,1.0,1.32,2.835984334175684e-07,1.5394493585487072e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.5,1.3,1.32,2.4957633396673906e-07,1.2031981295838338e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.5,1.7,1.88,2.0838428849343392e-07,9.433682191945305e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.5,2.2,1.88,1.844183019071329e-07,7.75244797494989e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.5,3.0,1.88,1.609958616576362e-07,6.134756949111502e-08,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.0,0.3,1.32,3.096496050202978e-07,1.807898972957629e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.0,0.5,1.32,3.091674924779459e-07,1.8030569338611515e-07,,,
M33_V0_alpha_peak_robustness,40.0,P0,1e-08,gaussian,abs,-3.0,0.8,1.32,2.908163080180421e-07,1.60740640942678e-07,,,
