run_id,case_id,reference_mode,class_mode,top_k,branch_label_none,branch_label_quadratic,class_overlap_none_vs_quadratic,weighted_class_shift,identity_preserved_flag
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.00017006711187761425,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.00017006711187761425,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.00017006711187761425,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.00017006711187761425,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-0.0015043368973853832,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-0.0015043368973853832,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-0.0015043368973853832,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-0.0015043368973853832,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-0.006757323810359428,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.006757323810359428,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,0.8,-0.006757323810359428,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-0.006757323810359428,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p,1,S1,S2,0.0,-0.005295304545553048,0
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p,3,S1,S2,1.0,-0.005295304545553048,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p,5,S1,S2,1.0,-0.005295304545553048,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p,10,S1,S2,1.0,-0.005295304545553048,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p2,1,S1,S2,0.0,-0.040763239490879455,0
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p2,3,S1,S2,1.0,-0.040763239490879455,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p2,5,S1,S2,1.0,-0.040763239490879455,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,delta_p2,10,S1,S2,1.0,-0.040763239490879455,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0004042141967219859,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0004042141967219859,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0004042141967219859,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0004042141967219859,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0026576406002063457,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0026576406002063457,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0026576406002063457,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0026576406002063457,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-2.3682167338279214e-12,0
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-2.3682167338279214e-12,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-2.3682167338279214e-12,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-2.3682167338279214e-12,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-3.798883430050637e-11,0
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-3.798883430050637e-11,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-3.798883430050637e-11,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-3.798883430050637e-11,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,4.4164671919588727e-13,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,4.4164671919588727e-13,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,4.4164671919588727e-13,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,4.4164671919588727e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-9.183764859699295e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-9.183764859699295e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-9.183764859699295e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-9.183764859699295e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-1.935867516178469e-05,0
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-1.935867516178469e-05,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-1.935867516178469e-05,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-1.935867516178469e-05,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-5.56554802244591e-12,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-5.56554802244591e-12,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-5.56554802244591e-12,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-5.56554802244591e-12,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.00025400855624679863,0
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.00025400855624679863,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.00025400855624679863,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-0.00025400855624679863,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,1.4621637234313312e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,1.4621637234313312e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,1.4621637234313312e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,1.4621637234313312e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,4.991124439968075e-06,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,4.991124439968075e-06,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,4.991124439968075e-06,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,4.991124439968075e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-9.69972526754237e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-9.69972526754237e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-9.69972526754237e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-9.69972526754237e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.0029513657428049678,0
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.0029513657428049678,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.0029513657428049678,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-0.0029513657428049678,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p,1,S1,S1,0.0,-3.0797785921632403e-05,0
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-3.0797785921632403e-05,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-3.0797785921632403e-05,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-3.0797785921632403e-05,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.006767887588392862,0
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-0.006767887588392862,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.006767887588392862,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-0.006767887588392862,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,2.380020051595544e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,2.380020051595544e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,2.380020051595544e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,2.380020051595544e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.002538773180011278,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.002538773180011278,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.002538773180011278,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,0.002538773180011278,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-0.0003615322247412234,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-0.0003615322247412234,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-0.0003615322247412234,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-0.0003615322247412234,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.00731208733051969,0
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,-0.00731208733051969,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,-0.00731208733051969,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-0.00731208733051969,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p,1,S1,S1,0.0,-0.0007864922617568659,0
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-0.0007864922617568659,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-0.0007864922617568659,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-0.0007864922617568659,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.01928108955723218,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,0.01928108955723218,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.01928108955723218,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,0.01928108955723218,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.00011597599017798554,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.00011597599017798554,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.00011597599017798554,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.00011597599017798554,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.011518044029620755,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.011518044029620755,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.011518044029620755,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,0.011518044029620755,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,1,S1,S1,0.0,0.0,0
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,0.0,0
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,0.8,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,0.8,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,2.376700170003687e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,2.376700170003687e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,2.376700170003687e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,2.376700170003687e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,1,S1,S1,0.0,-4.440892098500626e-16,0
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-4.440892098500626e-16,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-4.440892098500626e-16,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-4.440892098500626e-16,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-1.7370662463989106e-08,0
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-1.7370662463989106e-08,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,0.8,-1.7370662463989106e-08,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-1.7370662463989106e-08,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,5.551115123125783e-16,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,5.551115123125783e-16,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,5.551115123125783e-16,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,5.551115123125783e-16,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-4.441329970461538e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-4.441329970461538e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,0.8,-4.441329970461538e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-4.441329970461538e-09,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-2.0465102046340888e-07,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-2.0465102046340888e-07,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-2.0465102046340888e-07,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-2.0465102046340888e-07,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.000137657083669529,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.000137657083669529,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.000137657083669529,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,0.000137657083669529,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,1,S1,S1,0.0,-1.0443394555803565e-06,0
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-1.0443394555803565e-06,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-1.0443394555803565e-06,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-1.0443394555803565e-06,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,1,S1,S1,0.0,-0.0010053950794697286,0
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-0.0010053950794697286,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,5,S1,S1,0.8,-0.0010053950794697286,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,delta_p2,10,S1,S1,0.9,-0.0010053950794697286,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,1,S1,S1,1.0,2.0227168675557294e-06,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,3,S1,S1,1.0,2.0227168675557294e-06,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,5,S1,S1,1.0,2.0227168675557294e-06,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p,10,S1,S1,1.0,2.0227168675557294e-06,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,-0.00025568991799074237,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,3,S1,S1,0.6666666666666666,-0.00025568991799074237,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,5,S1,S1,0.8,-0.00025568991799074237,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,delta_p2,10,S1,S1,1.0,-0.00025568991799074237,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p,1,S1,S1,1.0,-3.700190206368248e-05,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p,3,S1,S1,1.0,-3.700190206368248e-05,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p,5,S1,S1,1.0,-3.700190206368248e-05,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p,10,S1,S1,1.0,-3.700190206368248e-05,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p2,1,S1,S1,1.0,0.001691615649173972,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p2,3,S1,S1,1.0,0.001691615649173972,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,delta_p2,5,S1,S1,1.0,0.001691615649173972,1
