run_id,case_id,reference_mode,top_k,pair_i,pair_j,present_in_none,present_in_quadratic,rank_none,rank_quadratic,weight_none,weight_quadratic,rank_shift,weight_shift,migration_type
config_m33_v0,P3__k0=-1.5__sk=1__t=5__nu=0.02,weighted,10,2,4,1,1,7,7,0.002945833387411,0.0034114717650051,0,0.0004656383775941001,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=5__nu=0.02,weighted,10,3,4,1,1,8,9,0.0009005104169967,0.0011382230313694,1,0.00023771261437270002,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,1,1,2,1,1,6,1,0.0084086176978817,0.5046834615890521,-5,0.4962748438911704,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,1,1,3,1,1,1,3,0.5018115811087825,0.2039374888976044,2,-0.2978740922111781,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,3,0,1,1,1,8,2,0.0022462386278389,0.2131153919630438,-6,0.2108691533352049,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,3,0,2,1,1,2,5,0.3962499494210192,0.0174587033409894,3,-0.3787912460800298,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,3,1,2,1,1,6,1,0.0084086176978817,0.5046834615890521,-5,0.4962748438911704,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,3,1,3,1,1,1,3,0.5018115811087825,0.2039374888976044,2,-0.2978740922111781,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,3,2,3,1,1,3,7,0.057656639655868,0.0034109388860916,4,-0.0542457007697764,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,5,0,1,1,1,8,2,0.0022462386278389,0.2131153919630438,-6,0.2108691533352049,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,5,0,2,1,1,2,5,0.3962499494210192,0.0174587033409894,3,-0.3787912460800298,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,5,0,3,1,1,4,4,0.0163285180918555,0.0504327160697323,0,0.034104197977876796,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,5,1,2,1,1,6,1,0.0084086176978817,0.5046834615890521,-5,0.4962748438911704,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,5,1,3,1,1,1,3,0.5018115811087825,0.2039374888976044,2,-0.2978740922111781,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,5,1,4,1,1,5,6,0.0105959467126769,0.0036526321456437,1,-0.006943314567033201,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,5,2,3,1,1,3,7,0.057656639655868,0.0034109388860916,4,-0.0542457007697764,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,0,1,1,1,8,2,0.0022462386278389,0.2131153919630438,-6,0.2108691533352049,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,0,2,1,1,2,5,0.3962499494210192,0.0174587033409894,3,-0.3787912460800298,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,0,3,1,1,4,4,0.0163285180918555,0.0504327160697323,0,0.034104197977876796,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,0,4,1,1,10,10,0.0009663365856026,0.0010831474248886,0,0.00011681083928600003,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,1,2,1,1,6,1,0.0084086176978817,0.5046834615890521,-5,0.4962748438911704,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,1,3,1,1,1,3,0.5018115811087825,0.2039374888976044,2,-0.2978740922111781,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,1,4,1,1,5,6,0.0105959467126769,0.0036526321456437,1,-0.006943314567033201,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,2,3,1,1,3,7,0.057656639655868,0.0034109388860916,4,-0.0542457007697764,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,2,4,1,1,7,8,0.0036906307522485,0.0011122253063828,1,-0.0025784054458657,shared
config_m33_v0,P3__k0=-1.5__sk=1__t=10__nu=0.02,weighted,10,3,4,1,1,9,9,0.0020386922286199,0.0011097661534051,0,-0.0009289260752147999,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,1,1,2,1,1,1,1,0.9894752649119174,0.9978921750189392,0,0.008416910107021836,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,3,1,2,1,1,1,1,0.9894752649119174,0.9978921750189392,0,0.008416910107021836,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,3,1,3,1,1,3,3,0.0004461290984671,0.0005966862191348,0,0.00015055712066769996,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,3,2,3,1,1,2,2,0.0100786059881332,0.0015111387584077,0,-0.0085674672297255,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,5,0,1,1,1,5,5,4.609852602620652e-15,3.824772421941927e-15,0,-7.850801806787254e-16,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,5,0,2,1,1,4,4,1.4732338357245036e-12,3.5095097882669066e-12,0,2.036275952542403e-12,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,5,1,2,1,1,1,1,0.9894752649119174,0.9978921750189392,0,0.008416910107021836,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,5,1,3,1,1,3,3,0.0004461290984671,0.0005966862191348,0,0.00015055712066769996,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,5,2,3,1,1,2,2,0.0100786059881332,0.0015111387584077,0,-0.0085674672297255,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,0,1,1,1,5,5,4.609852602620652e-15,3.824772421941927e-15,0,-7.850801806787254e-16,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,0,2,1,1,4,4,1.4732338357245036e-12,3.5095097882669066e-12,0,2.036275952542403e-12,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,0,3,1,1,7,7,1.5440276743497909e-15,1.563272894070904e-15,0,1.9245219721113156e-17,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,0,4,1,1,10,10,1.0575288667143246e-29,5.9679361209754015e-30,0,-4.607352546167845e-30,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,1,2,1,1,1,1,0.9894752649119174,0.9978921750189392,0,0.008416910107021836,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,1,3,1,1,3,3,0.0004461290984671,0.0005966862191348,0,0.00015055712066769996,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,1,4,1,1,8,8,7.118262897172728e-18,8.552805885832395e-18,0,1.434542988659667e-18,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,2,3,1,1,2,2,0.0100786059881332,0.0015111387584077,0,-0.0085674672297255,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,2,4,1,1,6,6,2.8572110887922724e-15,3.3408193953529528e-15,0,4.836083065606803e-16,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=2__nu=0.02,weighted,10,3,4,1,1,9,9,1.0812966976126725e-18,1.3807456274891105e-18,0,2.99448929876438e-19,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,1,1,2,1,1,1,1,0.8404621743421642,0.7657049495769489,0,-0.07475722476521529,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,3,1,2,1,1,1,1,0.8404621743421642,0.7657049495769489,0,-0.07475722476521529,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,3,1,3,1,1,3,3,0.0003967240698758,0.0005230601822037,0,0.00012633611232790002,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,3,2,3,1,1,2,2,0.1591411015879376,0.2337719902374182,0,0.07463088864948061,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,5,0,1,1,1,5,6,3.915617579526187e-15,1.862978961326499e-15,1,-2.052638618199688e-15,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,5,0,2,1,1,4,4,1.4964460333033186e-14,3.424000306979067e-12,0,3.409035846646034e-12,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,5,1,2,1,1,1,1,0.8404621743421642,0.7657049495769489,0,-0.07475722476521529,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,5,1,3,1,1,3,3,0.0003967240698758,0.0005230601822037,0,0.00012633611232790002,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,5,2,3,1,1,2,2,0.1591411015879376,0.2337719902374182,0,0.07463088864948061,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,5,2,4,1,1,6,5,2.587121928350821e-15,3.350097912603487e-15,-1,7.629759842526659e-16,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,0,1,1,1,5,6,3.915617579526187e-15,1.862978961326499e-15,1,-2.052638618199688e-15,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,0,2,1,1,4,4,1.4964460333033186e-14,3.424000306979067e-12,0,3.409035846646034e-12,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,0,3,1,1,7,7,8.617050667973484e-16,5.775565304338358e-17,0,-8.039494137539649e-16,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,0,4,1,1,10,10,7.868028984520689e-30,3.453359658663938e-30,0,-4.414669325856751e-30,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,1,2,1,1,1,1,0.8404621743421642,0.7657049495769489,0,-0.07475722476521529,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,1,3,1,1,3,3,0.0003967240698758,0.0005230601822037,0,0.00012633611232790002,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,1,4,1,1,8,8,4.929866524668928e-18,6.2900382784295146e-18,0,1.3601717537605864e-18,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,2,3,1,1,2,2,0.1591411015879376,0.2337719902374182,0,0.07463088864948061,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,2,4,1,1,6,5,2.587121928350821e-15,3.350097912603487e-15,-1,7.629759842526659e-16,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=5__nu=0.02,weighted,10,3,4,1,1,9,9,9.931396453361665e-19,1.4036406886700973e-18,0,4.105010433339308e-19,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,1,1,2,1,1,2,1,0.1278105229153987,0.9928910490579198,-1,0.8650805261425211,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,1,2,3,1,1,1,2,0.8626110201974406,0.0066051111650134,1,-0.8560059090324272,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,3,1,2,1,1,2,1,0.1278105229153987,0.9928910490579198,-1,0.8650805261425211,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,3,1,3,1,1,3,3,0.0095784568047923,0.000503839776587,0,-0.0090746170282053,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,3,2,3,1,1,1,2,0.8626110201974406,0.0066051111650134,1,-0.8560059090324272,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,5,0,1,1,1,7,5,5.95454674408956e-16,7.312201537119877e-15,-2,6.716746862710921e-15,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,5,0,2,1,1,4,4,8.233279276031955e-11,4.695221994656351e-13,0,-8.186327056085392e-11,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,5,1,2,1,1,2,1,0.1278105229153987,0.9928910490579198,-1,0.8650805261425211,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,5,1,3,1,1,3,3,0.0095784568047923,0.000503839776587,0,-0.0090746170282053,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,5,2,3,1,1,1,2,0.8626110201974406,0.0066051111650134,1,-0.8560059090324272,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,5,2,4,1,1,5,7,3.063909913136387e-14,1.1951122172109048e-15,2,-2.9443986914152963e-14,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,0,1,1,1,7,5,5.95454674408956e-16,7.312201537119877e-15,-2,6.716746862710921e-15,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,0,2,1,1,4,4,8.233279276031955e-11,4.695221994656351e-13,0,-8.186327056085392e-11,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,0,3,1,1,6,6,4.2605263925911e-15,1.7032145724491345e-15,0,-2.5573118201419656e-15,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,0,4,1,1,10,10,1.399118925358133e-28,2.0298049094183442e-29,0,-1.1961384344162987e-28,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,1,2,1,1,2,1,0.1278105229153987,0.9928910490579198,-1,0.8650805261425211,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,1,3,1,1,3,3,0.0095784568047923,0.000503839776587,0,-0.0090746170282053,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,1,4,1,1,8,8,1.122288082796982e-16,5.007385654458181e-18,0,-1.0722142262524002e-16,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,2,3,1,1,1,2,0.8626110201974406,0.0066051111650134,1,-0.8560059090324272,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,2,4,1,1,5,7,3.063909913136387e-14,1.1951122172109048e-15,2,-2.9443986914152963e-14,shared
config_m33_v0,P3__k0=-1__sk=0.3__t=10__nu=0.02,weighted,10,3,4,1,1,9,9,2.1253963180134966e-17,1.4974773072488786e-18,0,-1.9756485872886086e-17,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,1,1,2,1,1,1,1,0.9061548637329996,0.905521256519556,0,-0.0006336072134436321,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,3,1,2,1,1,1,1,0.9061548637329996,0.905521256519556,0,-0.0006336072134436321,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,3,1,3,1,1,2,2,0.068366883302527,0.0906042954145163,0,0.02223741211198929,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,3,2,3,1,1,3,3,0.0254262917547976,0.0037774998184759,0,-0.0216487919363217,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,5,0,1,1,1,5,7,6.277460386846704e-06,5.16083636998105e-06,2,-1.1166240168656536e-06,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,5,0,2,1,1,4,4,3.3026758738016e-05,7.79575668693665e-05,0,4.49308081313505e-05,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,5,1,2,1,1,1,1,0.9061548637329996,0.905521256519556,0,-0.0006336072134436321,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,5,1,3,1,1,2,2,0.068366883302527,0.0906042954145163,0,0.02223741211198929,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,5,2,3,1,1,3,3,0.0254262917547976,0.0037774998184759,0,-0.0216487919363217,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,5,2,4,1,1,7,5,5.651658021370165e-06,6.547931012354427e-06,-2,8.962729909842623e-07,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,0,1,1,1,5,7,6.277460386846704e-06,5.16083636998105e-06,2,-1.1166240168656536e-06,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,0,2,1,1,4,4,3.3026758738016e-05,7.79575668693665e-05,0,4.49308081313505e-05,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,0,3,1,1,6,6,5.792113941854271e-06,5.81077906045924e-06,0,1.866511860496895e-08,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,0,4,1,1,10,10,3.1104644120509184e-11,1.739300895396453e-11,0,-1.3711635166544655e-11,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,1,2,1,1,1,1,0.9061548637329996,0.905521256519556,0,-0.0006336072134436321,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,1,3,1,1,2,2,0.068366883302527,0.0906042954145163,0,0.02223741211198929,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,1,4,1,1,8,8,8.552837961089247e-07,1.018268676863849e-06,0,1.6298488075492432e-07,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,2,3,1,1,3,3,0.0254262917547976,0.0037774998184759,0,-0.0216487919363217,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,2,4,1,1,7,5,5.651658021370165e-06,6.547931012354427e-06,-2,8.962729909842623e-07,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=2__nu=0.02,weighted,10,3,4,1,1,9,9,3.579036867578566e-07,4.528480695629384e-07,0,9.494438280508178e-08,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,1,1,2,1,1,1,1,0.6247575580159245,0.5113855251317236,0,-0.11337203288420084,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,3,1,2,1,1,1,1,0.6247575580159245,0.5113855251317236,0,-0.11337203288420084,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,3,1,3,1,1,3,3,0.0493480100164769,0.0584556352912683,0,0.009107625274791399,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,3,2,3,1,1,2,2,0.3258823063179308,0.4300951308702986,0,0.1042128245523678,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,0,1,1,1,4,6,4.328058016122551e-06,1.850096514168978e-06,2,-2.4779615019535726e-06,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,0,2,1,1,8,4,2.723022256882701e-07,5.59780231044543e-05,-4,5.570572087876603e-05,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,1,2,1,1,1,1,0.6247575580159245,0.5113855251317236,0,-0.11337203288420084,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,1,3,1,1,3,3,0.0493480100164769,0.0584556352912683,0,0.009107625274791399,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,2,3,1,1,2,2,0.3258823063179308,0.4300951308702986,0,0.1042128245523678,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,2,4,1,1,5,5,4.15380694081144e-06,4.832596569686708e-06,0,6.787896288752682e-07,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,0,1,1,1,4,6,4.328058016122551e-06,1.850096514168978e-06,2,-2.4779615019535726e-06,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,0,2,1,1,8,4,2.723022256882701e-07,5.59780231044543e-05,-4,5.570572087876603e-05,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,0,3,1,1,6,9,2.623835028482131e-06,1.580032456709005e-07,3,-2.4658317828112306e-06,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,0,4,1,1,10,10,1.8784291518502548e-11,7.407374637390053e-12,0,-1.1376916881112495e-11,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,1,2,1,1,1,1,0.6247575580159245,0.5113855251317236,0,-0.11337203288420084,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,1,3,1,1,3,3,0.0493480100164769,0.0584556352912683,0,0.009107625274791399,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,1,4,1,1,7,7,4.808030832093946e-07,5.511616628876459e-07,0,7.035857967825135e-08,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,2,3,1,1,2,2,0.3258823063179308,0.4300951308702986,0,0.1042128245523678,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,2,4,1,1,5,5,4.15380694081144e-06,4.832596569686708e-06,0,6.787896288752682e-07,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=5__nu=0.02,weighted,10,3,4,1,1,9,8,2.6682558907938864e-07,3.3881820507724746e-07,-1,7.199261599785882e-08,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,1,1,2,1,1,3,1,0.0311047087652985,0.9063939323542344,-2,0.8752892235889359,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,1,2,3,1,1,1,3,0.5783085388616404,0.0166104194807105,2,-0.5616981193809298,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,3,1,2,1,1,3,1,0.0311047087652985,0.9063939323542344,-2,0.8752892235889359,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,3,1,3,1,1,2,2,0.3900702423111086,0.0769654108636153,0,-0.3131048314474933,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,3,2,3,1,1,1,3,0.5783085388616404,0.0166104194807105,2,-0.5616981193809298,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,0,1,1,1,9,5,2.154803609552763e-07,9.925742508925876e-06,-4,9.7102621479706e-06,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,0,2,1,1,4,4,0.0004904888736838,1.049224227918385e-05,0,-0.00047999663140461615,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,1,2,1,1,3,1,0.0311047087652985,0.9063939323542344,-2,0.8752892235889359,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,1,3,1,1,2,2,0.3900702423111086,0.0769654108636153,0,-0.3131048314474933,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,2,3,1,1,1,3,0.5783085388616404,0.0166104194807105,2,-0.5616981193809298,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,2,4,1,1,5,7,1.6105402530336048e-05,2.356460392307151e-06,2,-1.3748942138028897e-05,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,0,1,1,1,9,5,2.154803609552763e-07,9.925742508925876e-06,-4,9.7102621479706e-06,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,0,2,1,1,4,4,0.0004904888736838,1.049224227918385e-05,0,-0.00047999663140461615,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,0,3,1,1,6,6,4.24724506543851e-06,6.368971287958622e-06,0,2.121726222520112e-06,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,0,4,1,1,10,10,1.093577789177824e-10,5.951209168792324e-11,0,-4.984568722985916e-11,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,1,2,1,1,3,1,0.0311047087652985,0.9063939323542344,-2,0.8752892235889359,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,1,3,1,1,2,2,0.3900702423111086,0.0769654108636153,0,-0.3131048314474933,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,1,4,1,1,7,8,3.583460450996569e-06,5.997429776824739e-07,1,-2.983717473314095e-06,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,2,3,1,1,1,3,0.5783085388616404,0.0166104194807105,2,-0.5616981193809298,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,2,4,1,1,5,7,1.6105402530336048e-05,2.356460392307151e-06,2,-1.3748942138028897e-05,shared
config_m33_v0,P3__k0=-1__sk=0.5__t=10__nu=0.02,weighted,10,3,4,1,1,8,9,1.8694905030183868e-06,4.940824815436097e-07,1,-1.375408021474777e-06,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,1,1,2,1,1,1,1,0.6534170085669374,0.6031810630041169,0,-0.050235945562820516,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,3,0,2,1,1,5,3,0.0081196486354368,0.0177047825777455,-2,0.009585133942308699,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,3,1,2,1,1,1,1,0.6534170085669374,0.6031810630041169,0,-0.050235945562820516,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,3,1,3,1,1,2,2,0.2851153548178037,0.3490475965535097,0,0.063932241735706,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,3,2,3,1,1,3,8,0.025948993016764,0.0035612542033902,5,-0.0223877388133738,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,0,2,1,1,5,3,0.0081196486354368,0.0177047825777455,-2,0.009585133942308699,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,0,3,1,1,4,4,0.0082355990484017,0.0076322660436258,0,-0.0006033330047759003,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,1,2,1,1,1,1,0.6534170085669374,0.6031810630041169,0,-0.050235945562820516,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,1,3,1,1,2,2,0.2851153548178037,0.3490475965535097,0,0.063932241735706,shared
config_m33_v0,P3__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,2,3,1,1,3,8,0.025948993016764,0.0035612542033902,5,-0.0223877388133738,shared
