run_id,case_label,branch_label,mode,sigma_factor,sigma_p_test,t,p_family,theta,source_feature,best_p0,sigma_p_base,best_alpha_source,diversity_group,group_weight,class_mode,class_label,class_rank,sum_contrib_primary,normalized_class_contrib
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-20,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-27,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=3,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-08,S3,weighted,1.0,0.3,10.0,P2,1e-08,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=4,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-2,1,1.6312995181822696e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-4,2,1.7349049543330332e-37,1.0635109831125368e-30
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-1,3,5.768040564465032e-58,3.5358562300639097e-51
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-5,4,2.530312330385516e-60,1.5511022360902807e-53
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-7,5,4.481542666830636e-117,2.747222454785217e-110
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-3,6,3.6523005464623606e-157,2.2388902257091692e-150
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-10,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-6,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-8,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=12,1,1.6312995181822696e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=16,2,1.7349049543330332e-37,1.0635109831125368e-30
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=1,3,5.768040564465032e-58,3.5358562300639097e-51
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=15,4,2.530312330385516e-60,1.5511022360902807e-53
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=0,5,6.763376092204089e-80,4.146005081727976e-73
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-1,6,1.4357352358137256e-96,8.801174890393777e-90
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=7,7,4.481542666830636e-117,2.747222454785217e-110
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-5,8,3.448284145698892e-126,2.1138264967682076e-119
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-8,9,7.635419290589268e-139,4.680574723087818e-132
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-9,10,3.6523005464623606e-157,2.2388902257091692e-150
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-36,11,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-32,12,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-35,13,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-20,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-27,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=3,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=1e-09,S3,weighted,1.0,0.3,10.0,P2,1e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=4,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-2,1,1.6312995181822696e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-4,2,1.7349049543330332e-37,1.0635109831125368e-30
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-1,3,5.768040564465032e-58,3.5358562300639097e-51
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-5,4,2.530312330385516e-60,1.5511022360902807e-53
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-7,5,4.481542666830636e-117,2.747222454785217e-110
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-3,6,3.6523005464623606e-157,2.2388902257091692e-150
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-10,7,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-6,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p,dp=-8,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=12,1,1.6312995181822696e-07,1.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=16,2,1.7349049543330332e-37,1.0635109831125368e-30
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=1,3,5.768040564465032e-58,3.5358562300639097e-51
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=15,4,2.530312330385516e-60,1.5511022360902807e-53
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=0,5,6.763376092204089e-80,4.146005081727976e-73
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-1,6,1.4357352358137256e-96,8.801174890393777e-90
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=7,7,4.481542666830636e-117,2.747222454785217e-110
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-5,8,3.448284145698892e-126,2.1138264967682076e-119
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-8,9,7.635419290589268e-139,4.680574723087818e-132
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-9,10,3.6523005464623606e-157,2.2388902257091692e-150
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-36,11,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-32,12,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-35,13,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-20,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=-27,15,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=3,16,0.0,0.0
M33_V0_alpha_peak_robustness,t=10.0__pf=P2__th=3e-09,S3,weighted,1.0,0.3,10.0,P2,3e-09,neg,-4.0,0.3,1.78,S3|10.0|P2|neg,0.3333333333333333,delta_p2,dp2=4,17,0.0,0.0
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-3,1,3.961209060238139e-08,0.6087431329123324
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-2,2,2.200491953285219e-08,0.3381630066025074
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-5,3,3.1722727289868615e-09,0.04875024797049523
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-6,4,2.2791921339774776e-10,0.00350257342909133
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-1,5,2.4798864451327e-11,0.00038109926058438136
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-4,6,2.4294441842325946e-11,0.00037334749099470323
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-7,7,5.547562258074552e-12,8.525276948658439e-05
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-8,8,8.71547591541956e-14,1.3393602894706919e-06
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p,dp=-10,9,1.328889979351901e-17,2.042186203819923e-10
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-27,1,3.9157505220413276e-08,0.6017572423575231
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-8,2,2.2017584013503567e-08,0.33835762939345804
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-35,3,3.177260543773712e-09,0.048826898759523535
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-9,4,4.5456496357770173e-10,0.006985576772962218
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-36,5,2.2791921339774776e-10,0.003502573429091329
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-1,6,2.4650820135288112e-11,0.000378824173372752
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=0,7,1.1594572810556872e-11,0.000178180865239519
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-5,8,5.597039295425195e-13,8.601311326713302e-06
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=1,9,1.4731386508916596e-13,2.2638619268030353e-06
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-32,10,8.71547591541956e-14,1.3393602894706916e-06
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=4,11,3.5387909921602434e-14,5.438275744931424e-07
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=3,12,2.1148773691302013e-14,3.2500609178459093e-07
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=7,13,2.89918199978855e-17,4.4553496333975954e-10
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=15,14,1.4617529214621856e-17,2.2463647826281367e-10
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=-20,15,1.328889979351901e-17,2.0421862038199224e-10
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=16,16,4.647888232846604e-19,7.142693054729382e-12
M33_V0_alpha_peak_robustness,t=20.0__pf=P2__th=1e-08,S1,weighted,1.25,1.25,20.0,P2,1e-08,abs,4.0,1.0,1.42,S1|20.0|P2|abs,1.0,delta_p2,dp2=12,17,5.684054472845572e-21,8.735032851904953e-14
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-1,1,2.0622777511820013e-07,0.864316904452601
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-2,2,3.101448370807274e-08,0.12998415240814634
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-3,3,1.214813371447041e-09,0.005091378850860087
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-4,4,1.1913745068119378e-10,0.0004993144716715525
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-5,5,2.582862690908301e-11,0.00010824981670642879
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-7,6,2.1079257954053504e-21,8.834483605597267e-15
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-6,7,1.3760237843681874e-21,5.7670244324587315e-15
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-10,8,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p,dp=-8,9,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=3,1,1.4725907151894787e-07,0.6171744071567038
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=1,2,5.7329083392424415e-08,0.2402707194239246
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=4,3,2.664163976292449e-08,0.11165721783224555
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=0,4,4.114510440795266e-09,0.01724423844211964
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-1,5,2.8542469943658433e-09,0.01196237473492342
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=12,6,2.582334157622218e-10,0.0010822766545868995
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=16,7,1.1913745068119378e-10,0.0004993144716715525
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=15,8,2.5828626908724437e-11,0.00010824981670492598
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-9,9,1.865839090474844e-13,7.819879092239456e-07
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-8,10,1.0008859075883331e-13,4.1947919423615716e-07
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-35,11,2.466499215215591e-21,1.0337293147385409e-14
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-36,12,1.3760237843681874e-21,5.7670244324587315e-15
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-32,13,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-5,14,0.0,0.0
M33_V0_alpha_peak_robustness,t=40.0__pf=P2__th=1e-09,S1,weighted,1.25,1.0,40.0,P2,1e-09,neg,-1.5,0.8,1.42,S1|40.0|P2|neg,1.0,delta_p2,dp2=-20,15,0.0,0.0
