run_id,t,p_family,alpha,pair_i,pair_j,p_i,p_j,kbar_ij,kbar_abs_ij,kbar_sign
M33_V0_alpha_peak_robustness,0.0,P0,1.2,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.3,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.32,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.34,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.36,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.38,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.4,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.42,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.44,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.46,5,6,2.0,3.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,0,1,-3.0,-2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,0,2,-3.0,-1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,0,3,-3.0,0.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,0,4,-3.0,1.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,0,5,-3.0,2.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,1,2,-2.0,-1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,1,3,-2.0,0.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,1,4,-2.0,1.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,1,6,-2.0,3.0,-6.655996322233858e-08,6.655996322233858e-08,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,2,3,-1.0,0.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,2,5,-1.0,2.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,2,6,-1.0,3.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,3,4,0.0,1.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,3,5,0.0,2.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,3,6,0.0,3.0,5.1799379817266996e-08,5.1799379817266996e-08,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,4,5,1.0,2.0,3.100868157268101e-07,3.100868157268101e-07,1
M33_V0_alpha_peak_robustness,0.0,P0,1.48,4,6,1.0,3.0,-1.631462848492157e-07,1.631462848492157e-07,-1
