row_id,galaxy_id,radius_kpc,vobs_km_s,vgas_km_s,vdisk_km_s_ml1,vbul_km_s_ml1,gobs_m_per_s2,log10_gobs,vbar_ml1_km_s_preparatory,gbar_status,mass_to_light_assumption_required,claim_boundary
2915,UGC07603,0.68,32.50,6.17,28.00,0.00,5.0339310654053093e-11,-10.298092735970625,28.671743930218128,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2916,UGC07603,1.02,41.90,5.94,31.57,0.00,5.5779848317072756e-11,-10.253522671051465,32.123955235929465,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2917,UGC07603,1.37,50.60,8.81,31.98,0.00,6.0566143514757475e-11,-10.217770078698948,33.171320444022122,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2918,UGC07603,1.71,57.00,15.21,31.44,0.00,6.1574806499442939e-11,-10.210596944269309,34.925888678743739,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2919,UGC07603,2.05,60.50,17.87,29.65,0.00,5.7863718996042628e-11,-10.237593656972955,34.618772364137925,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2920,UGC07603,2.39,60.50,17.46,27.89,0.00,4.9632060226731111e-11,-10.304237696865338,32.90446322309483,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2921,UGC07603,2.74,60.00,15.96,26.14,0.00,4.2579581905108439e-11,-10.370798607275239,30.627131762540223,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2922,UGC07603,3.08,61.50,15.55,24.58,0.00,3.97968748944836e-11,-10.400151030171749,29.085716425764726,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2923,UGC07603,3.42,61.50,16.29,23.19,0.00,3.5840460431289325e-11,-10.445626419727439,28.339728297921276,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2924,UGC07603,3.76,63.00,16.96,21.99,0.00,3.420918351011885e-11,-10.465857291242635,27.770518540351382,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2925,UGC07603,4.11,64.00,17.21,20.84,0.00,3.2297401385800773e-11,-10.490832419130433,27.027572957999762,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2926,UGC07608,0.60,14.60,4.56,9.68,0.00,1.1513408555632681e-11,-10.938796084036907,10.700280370158531,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2927,UGC07608,1.19,31.50,6.39,13.08,0.00,2.7022380251690515e-11,-10.568276399035469,14.55742078803797,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2928,UGC07608,1.79,44.80,9.63,14.81,0.00,3.6337283045175509e-11,-10.439647548205743,17.665588017385666,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2929,UGC07608,2.38,50.60,13.15,16.52,0.00,3.4863704460175524e-11,-10.457626468599052,21.114755504149226,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2930,UGC07608,2.99,55.60,14.93,16.97,0.00,3.3506406234838568e-11,-10.474872150382453,22.602783014487397,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2931,UGC07608,3.59,61.40,18.09,16.51,0.00,3.4032335069731689e-11,-10.468108251518123,24.49139032394854,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2932,UGC07608,4.18,66.00,21.26,16.39,0.00,3.3772331542630752e-11,-10.471438955913436,26.844360674078274,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2933,UGC07608,4.78,69.30,24.12,16.26,0.00,3.2560272237999305e-11,-10.487311972610645,29.088863848558955,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2934,UGC07690,0.59,45.30,4.24,45.76,0.00,1.127181486792523e-10,-9.9480061528386194,45.956013752282736,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2935,UGC07690,1.18,59.80,11.75,48.85,0.00,9.8213189578174796e-11,-10.007830184551443,50.243258254217551,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2936,UGC07690,1.77,60.70,15.81,45.20,0.00,6.7461123639349532e-11,-10.17094642943343,47.885238852907484,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2937,UGC07690,2.36,58.80,19.15,42.05,0.00,4.7477965874985275e-11,-10.323507896039969,46.205248619610302,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2938,UGC07690,2.95,57.90,20.97,38.14,0.00,3.6828545416020954e-11,-10.43381543374543,43.524711371817276,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2939,UGC07690,3.54,56.90,21.99,34.50,0.00,2.9639489930220249e-11,-10.528129274457784,40.912224334543339,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2940,UGC07690,4.13,55.90,22.39,31.16,0.00,2.4520144143943455e-11,-10.610476981105693,38.370010424809635,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2941,UGC07866,0.33,12.20,3.43,9.04,0.00,1.4616896649724217e-11,-10.835144823750529,9.6688417093258892,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2942,UGC07866,0.66,19.40,3.44,13.22,0.00,1.8480298384473954e-11,-10.733291020903556,13.660234258606256,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2943,UGC07866,1.00,23.90,5.29,17.22,0.00,1.8511655379235154e-11,-10.732554743325863,18.014230485924177,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2944,UGC07866,1.33,26.00,8.85,17.50,0.00,1.6471930824544289e-11,-10.783255490247589,19.610520135886247,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2945,UGC07866,1.67,28.20,11.12,17.11,0.00,1.5432319294237944e-11,-10.811568799730999,20.406040772281131,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2946,UGC07866,2.00,30.60,13.66,16.29,0.00,1.5172680477320631e-11,-10.81893768792296,21.259343828067692,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2947,UGC07866,2.32,33.10,14.34,16.35,0.00,1.5304440505638541e-11,-10.815182542561601,21.747599867571594,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2948,UGC08286,0.47,22.20,-3.85,16.14,0.00,3.3982673723611933e-11,-10.468742454256578,15.67409008523302,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2949,UGC08286,0.95,43.40,-1.38,24.37,0.00,6.4254760404482407e-11,-10.192094691485964,24.330895996654132,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2950,UGC08286,1.42,60.20,-0.63,30.01,0.00,8.2709251944492665e-11,-10.082445907089546,30.003386475529727,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2951,UGC08286,1.90,69.60,8.67,34.64,0.00,8.2625544225025325e-11,-10.082885666953842,35.708521391959088,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2952,UGC08286,2.37,72.50,11.40,38.52,0.00,7.1874878228447011e-11,-10.143422878090254,40.171512294161893,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2953,UGC08286,2.84,74.30,11.54,39.29,0.00,6.2995386125298322e-11,-10.200691257748025,40.949672770365332,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2954,UGC08286,3.30,75.80,12.92,40.32,0.00,5.6425306413948848e-11,-10.248526073835919,42.339447327521889,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2955,UGC08286,3.78,77.20,16.18,39.87,0.00,5.109662973651351e-11,-10.291607744387891,43.028005996095146,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2956,UGC08286,4.25,79.30,18.85,39.64,0.00,4.7952019185595279e-11,-10.319193100637243,43.893645325946672,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2957,UGC08286,4.73,81.30,23.39,37.47,0.00,4.5286567572193492e-11,-10.344030594771814,44.171178385911325,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2958,UGC08286,5.20,81.60,23.16,35.37,0.00,4.1497929510620517e-11,-10.381973571349215,42.277919769070941,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2959,UGC08286,5.67,82.10,23.39,33.69,0.00,3.8525892646144072e-11,-10.414247289876164,41.013512407498091,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2960,UGC08286,6.15,82.90,22.11,32.23,0.00,3.6214575604179429e-11,-10.441116599897008,39.084843609767709,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2961,UGC08286,6.62,83.20,22.46,30.90,0.00,3.3887389771243755e-11,-10.469961882080391,38.20028272146687,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2962,UGC08286,7.10,83.50,26.07,29.56,0.00,3.182468084623729e-11,-10.49723594297401,39.413684171871068,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2963,UGC08286,7.57,83.80,25.72,28.40,0.00,3.0063643478686506e-11,-10.521958387461659,38.315511219348224,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2964,UGC08286,8.04,84.30,26.30,27.44,0.00,2.8644982105277966e-11,-10.542951444721105,38.008467477655557,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2965,UGC08490,0.34,38.80,0.91,27.87,0.00,1.4349408157356247e-10,-9.8431660110759793,27.884852518885591,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2966,UGC08490,0.68,50.10,7.10,39.52,0.00,1.1962335918085663e-10,-9.9221840061938824,40.152713482403655,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2967,UGC08490,1.02,60.20,10.23,44.52,0.00,1.1514425270703881e-10,-9.9387577344684068,45.68022876475117,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2968,UGC08490,1.36,68.20,12.18,46.26,0.00,1.1083560486937654e-10,-9.9553207042793979,47.836596868924531,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2969,UGC08490,1.69,72.80,14.42,45.80,0.00,1.0163083851697528e-10,-9.992974491209738,48.016418025504571,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2970,UGC08490,2.03,75.30,15.29,45.05,0.00,9.0519754883180289e-11,-10.04325663073395,47.574011813173797,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2971,UGC08490,2.37,76.60,18.41,43.11,0.00,8.0234037669080911e-11,-10.095641351967034,46.876435444687985,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2972,UGC08490,2.70,77.60,20.65,41.20,0.00,7.22785003481648e-11,-10.140990866864749,46.085382715129967,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2973,UGC08490,3.05,78.50,21.24,39.62,0.00,6.5477023529109966e-11,-10.18391107107842,44.954221158863376,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2974,UGC08490,3.38,78.20,22.11,38.18,0.00,5.8633559591662015e-11,-10.231853739380098,44.119887805841032,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2975,UGC08490,3.72,78.80,23.77,36.93,0.00,5.409522728776187e-11,-10.266841050124926,43.918535950097429,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2976,UGC08490,4.06,79.20,25.04,35.68,0.00,5.0069561089015529e-11,-10.300426215620345,43.589723559573073,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2977,UGC08490,4.39,79.20,24.74,34.20,0.00,4.630578998209636e-11,-10.334364702285272,42.210278369136589,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2978,UGC08490,4.74,79.20,24.74,32.41,0.00,4.288658608046477e-11,-10.367678523717236,40.773468088942344,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2979,UGC08490,5.08,78.80,23.87,31.05,0.00,3.9613040454817747e-11,-10.402161822526947,39.164772436463871,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2980,UGC08490,5.41,78.50,22.31,29.85,0.00,3.6914033597742217e-11,-10.432808496838202,37.26605157512666,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2981,UGC08490,5.75,80.10,22.60,28.79,0.00,3.6161517093683366e-11,-10.441753357743293,36.600875672584664,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2982,UGC08490,6.09,80.10,23.18,27.84,0.00,3.4142647502246207e-11,-10.466702805686538,36.22675806637961,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2983,UGC08490,6.42,80.10,22.99,26.98,0.00,3.2387651602598031e-11,-10.489620541122516,35.446586577553553,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2984,UGC08490,6.77,80.10,22.99,26.18,0.00,3.0713253070705964e-11,-10.512674181738808,34.841534122366077,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2985,UGC08490,7.11,79.80,22.80,25.47,0.00,2.9025896127079174e-11,-10.537214363250445,34.18422004375703,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2986,UGC08490,7.44,79.80,23.87,24.82,0.00,2.7738457185958726e-11,-10.556917698066558,34.435581888505965,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2987,UGC08490,7.78,79.50,24.06,24.22,0.00,2.6327166200656488e-11,-10.579595884898886,34.139302863415352,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2988,UGC08490,8.12,79.50,22.89,23.66,0.00,2.5224797172550184e-11,-10.598172317150373,32.920323509953541,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2989,UGC08490,8.46,78.80,23.09,23.15,0.00,2.3786553842845643e-11,-10.623668473282052,32.696645087837375,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2990,UGC08490,8.80,77.90,23.38,22.65,0.00,2.2348156190746684e-11,-10.650758302027178,32.5522180503879,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2991,UGC08490,9.13,77.20,22.80,22.21,0.00,2.1155012092444798e-11,-10.674586722084966,31.829610428027546,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2992,UGC08490,9.47,77.60,22.21,21.79,0.00,2.0607386582898093e-11,-10.685977081709035,31.114115767606187,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2993,UGC08490,9.77,76.60,22.21,21.43,0.00,1.9463118656675718e-11,-10.710787569675704,30.863068544783424,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2994,UGC08490,10.15,77.60,22.50,21.00,0.00,1.9226793196063543e-11,-10.716093144954993,30.777426793024787,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2995,UGC08550,0.49,25.00,3.42,17.04,0.00,4.133647052862711e-11,-10.383666607906576,17.379815879346936,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2996,UGC08550,0.97,42.50,4.10,26.70,0.00,6.0346985479988496e-11,-10.21934441938776,27.012959852633696,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2997,UGC08550,1.47,48.00,10.21,28.91,0.00,5.0794254985576982e-11,-10.294185405219141,30.659944553113593,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2998,UGC08550,1.95,49.20,12.59,27.91,0.00,4.0229538354874918e-11,-10.395454951049935,30.618233129950529,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
2999,UGC08550,2.44,50.40,13.04,24.63,0.00,3.3738106228995889e-11,-10.471879298669817,27.868952258741267,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
3000,UGC08550,2.92,51.60,12.14,22.08,0.00,2.9550579811311607e-11,-10.529433993416134,25.197341129571587,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
3001,UGC08550,3.41,53.20,13.38,20.22,0.00,2.6897897877293314e-11,-10.570281659624539,24.246088344308241,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
3002,UGC08550,3.89,55.10,14.95,18.69,0.00,2.5293157662071944e-11,-10.596996948844277,23.933629060382799,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
