section,field_1,field_2,field_3,field_4,notes
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db,db21_par_tim_field_inventory,505,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db; table_name=db21_par_tim_field_inventory; row_count=505
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db,db20_rawdata_record,456,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db; table_name=db20_rawdata_record; row_count=456
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db,db20_rawdata_quality_flag,456,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current.db; table_name=db20_rawdata_quality_flag; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db,db20_rawdata_record,456,,relative_path=runs/QSB-DB/QSB_DB23A_41_TOKEN_FAMILY_INSPECTION/qsb_research_41_token_family_inspection.db; table_name=db20_rawdata_record; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db,db20_rawdata_quality_flag,456,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db26_20260602T214813Z.bak.db; table_name=db20_rawdata_quality_flag; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db,db20_rawdata_quality_flag,456,,relative_path=runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db; table_name=db20_rawdata_quality_flag; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db,db20_rawdata_record,456,,relative_path=runs/QSB-DB/QSB_DB22_TIM_STRUCTURE_PROFILING/qsb_research_tim_structure_profile.db; table_name=db20_rawdata_record; row_count=456
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db,db20_rawdata_record,456,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db; table_name=db20_rawdata_record; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB20_FIRST_REAL_RAWDATA_CONTACT/qsb_research_real_rawdata_contact.db,db20_rawdata_quality_flag,456,,relative_path=runs/QSB-DB/QSB_DB20_FIRST_REAL_RAWDATA_CONTACT/qsb_research_real_rawdata_contact.db; table_name=db20_rawdata_quality_flag; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db,db20_rawdata_quality_flag,456,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db; table_name=db20_rawdata_quality_flag; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB20_FIRST_REAL_RAWDATA_CONTACT/qsb_research_real_rawdata_contact.db,db20_rawdata_record,456,,relative_path=runs/QSB-DB/QSB_DB20_FIRST_REAL_RAWDATA_CONTACT/qsb_research_real_rawdata_contact.db; table_name=db20_rawdata_record; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db,db20_rawdata_record,456,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.pre_db28_20260602T232744Z.bak.db; table_name=db20_rawdata_record; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db,db20_rawdata_record,456,,relative_path=runs/QSB-DB/QSB_DB21_PAR_TIM_JOINABILITY_FIRST_TIM_INGEST/qsb_research_par_tim_joinability.db; table_name=db20_rawdata_record; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db,db20_rawdata_quality_flag,456,,relative_path=runs/QSB-DB/QSB_DB25_CONSOLIDATED_RESEARCH_SNAPSHOT/qsb_research_consolidated_snapshot.db; table_name=db20_rawdata_quality_flag; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db,db20_rawdata_quality_flag,456,,relative_path=runs/QSB-DB/QSB_DB23_TIM_STAGING_FIELD_MAP/qsb_research_tim_staging_field_map.db; table_name=db20_rawdata_quality_flag; row_count=456
sqlite_row_count_top,runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db,db20_rawdata_record,456,,relative_path=runs/QSB-DB/QSB_DB23B_TWO_BLOCK_SIGNATURE_INSPECTION/qsb_research_two_block_signature_inspection.db; table_name=db20_rawdata_record; row_count=456
sqlite_row_count_top,runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db,db20_rawdata_quality_flag,456,,relative_path=runs/QSB-DB/CURRENT_QSB_RESEARCH_DWH/qsb_research_dwh_current_for_erd.db; table_name=db20_rawdata_quality_flag; row_count=456
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_alias,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_alias; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_claim,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_claim; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_claim_result_link,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_claim_result_link; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_etl_run,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_etl_run; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_field,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_field; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_key,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_key; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_lineage,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_lineage; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_mart,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_mart; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_object; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_object_version,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_object_version; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_quantity_kind,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_quantity_kind; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_record_lineage,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_record_lineage; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_record,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_result_record; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_result_table,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_result_table; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_source,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_source; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_transformation_rule,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_transformation_rule; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_unit,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_unit; note=meta_table_detected
sqlite_meta_structures,runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite,meta_validation_result,meta_table_detected,,relative_path=runs/QSB-CORRCORE01/metadata_catalog_update/qsb_metadata_catalog_corrcore01.sqlite; table_name=meta_validation_result; note=meta_table_detected
