artifact_id,relative_path,reason
48b2b9bf697c3c43ca7fecf88834997a691a5e9c37b4a366c92f476b4aa6366e,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_mode_frequency.yaml,generic_registration_only
541668fe0e6e069b51c97d6219c9f7909efdf6c1d99ee60d5bfd354aab6ded96,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_shape_factor.yaml,generic_registration_only
31ee24b38600063a265f3845133d3480c253f9d0dfb2e9c74902a45abb37ed1c,data/bmc12e_edgecount_sweep_configs/N_92/drop_feature_spectral_index.yaml,generic_registration_only
f4269a8c3fcc45a8123729f55f395141dd7d82996aa64e0af6e8f31066f34c63,data/bmc12f_decision_threshold_gap_sweep_config.yaml,generic_registration_only
533b0bb3577efe82eeefaaefa91d9ac1bde518a7cea44385c3eeb2fd5d7c16bb,data/bmc13_alternative_backbone_consensus_config.yaml,generic_registration_only
d29ea11d7e59c34b141fa54d03c5478c328e32fc5f9a25f4f74fd228bb19dfe2,data/bmc14_null_model_feature_control_config.yaml,generic_registration_only
d89bcdb80cf80b7d6850b70db999df0dedc1af690145e50983d31bb5602a4b11,data/bmc14d_covariance_structured_null_controls_config.yaml,generic_registration_only
7e579cbff73fe751ec85e0844bf2791f49f57f819ae3227eb4d57b6e39513eae,data/bmc14e_degree_copula_structured_nulls_config.yaml,generic_registration_only
b5a33318d94888b382aee62a1df8cddf08daf2e0f1e938d8a77370148f366227,data/bmc15_geometry_proxy_diagnostics_config.yaml,generic_registration_only
6dc0d13c07350884f3817a86993aa66d1477b6b52837de1f4d09bbebc516ba80,data/bmc15b_geometry_proxy_null_comparison_config.yaml,generic_registration_only
51fee564e4be224f7e56ba19d0032f0643cfc205ae095f2a55adb22f972da30b,data/bmc15e_geometry_control_nulls_config.yaml,generic_registration_only
e1d4d2bca0a26bf12f457ed9369d0f42c5cd5ee5b6ad24d78a3ccb86155c84a5,data/bmc15f1_node_aligned_envelope_sensitivity_config.yaml,generic_registration_only
d120cc5aee42f4e2f19a51781ef3e688cbf0e217d09604cc89d2531defe53fa7,data/bmc15f2_connectedness_transition_sweep_config.yaml,generic_registration_only
82fc6219eb1ba30eb9250a211c505fcfc1ba4020fbbab78ab8883526dadf38f7,data/bmc15f_envelope_construction_sensitivity_config.yaml,generic_registration_only
d3e4541932ba25fa5b8b043eda1a33eab2551557d13d38c423b88c1ac24de5b0,data/bmc15g_core_perturbation_robustness_config.yaml,generic_registration_only
af9a2627d8f2165f022585e2b2a669f441338507b6155ee03596f5270af234d4,data/bmc15h_structured_specificity_extension_config.yaml,generic_registration_only
d2ad961971f280c847d3aa1d122a33854a4b89721372265720b7d2cf7a0914f0,data/bms_fu01_c60_structure_config.yaml,generic_registration_only
93d8687706762db9d3b3cdc05c67edd80ca0ffe882a03c6065946064d12b490e,data/bms_fu01b_c60_core_selection_config.yaml,generic_registration_only
0c36a11f7ad21c8c7ace8abdb9fff77d0a598f44ff54682927c07ce2364171d5,data/bms_fu01c_c60_motif_topology_config.yaml,generic_registration_only
32901bd58100402efff56d07d7b51ef83abf8bbcc575a4d41d8052f3a299a7ad,data/bms_fu02_load_bearing_pattern_config.yaml,generic_registration_only
732ae48fcc381dc4da9aa7b23c0e5691f0eeb5b6543122eaa38eec07aadb8ec5,data/bms_fu02b_carrier_sharpness_config.yaml,generic_registration_only
145815e294ff9e8910cfbeae1748bfe12f331df5c3537067e6caae19cb20e427,data/bms_fu02c_representation_resolved_config.yaml,generic_registration_only
3587feb237301d3dde4fd9aedab3cab811e9fd9dd669d3b1f12f69da90614b31,data/bms_fu02d1_face_parser_repair_config.yaml,generic_registration_only
ee3bd7ad013f0f54d2890424f7b155782494dce36bc33bdbfe98dd6f8594e886,data/bms_fu02d_carrier_role_geometry_config.yaml,generic_registration_only
7adb2481be4e447668bd7021312a39d2ec6f8d8e4ee29d9653add57661d522bc,data/bms_fu02e1_role_balance_localization_config.yaml,generic_registration_only
9e1c2e67ad8129b7d917cb236832ad99822656f2380578bdbc13832b54a1e721,data/bms_fu02e_carrier_role_null_localization_config.yaml,generic_registration_only
f0758ec340603bc0776397d9407cbfb65f7c213dac60094abab178b81bc76129,data/bms_fu02f1_face_id_interval_repair_config.yaml,generic_registration_only
b7398f44d2abdf976b40052cd65641555dc25cda1cca0edf8ec8ed33f280a8a6,data/bms_fu02f_carrier_role_visualization_config.yaml,generic_registration_only
9c162aa78b6c1ccae55dcac24d86bf21edbc34d0220fe309b05c3263435e0ef4,data/bms_fu02g1_structure_inventory_config.yaml,generic_registration_only
a624e8b0594aa01ec05bc0ef4382bc850047ab4ff65ca8ade5a61b9775816303,data/bms_fu02g1b_nanotube_topology_repair_config.yaml,generic_registration_only
820c4e6234697c8be2dd8820bdfaad04d3828a73e989c75ddc2c3b7e773dd2dd,data/bms_fu02g1b_nanotube_topology_repair_config_resolved.yaml,generic_registration_only
40b5fd43b4a6fae87c8a23366fadd244d9b1b91b8467be8d11d28841021d3ea9,data/bms_fu02g2_carrier_diagnostic_transfer_config.yaml,generic_registration_only
b9f0e16edb94c52314d13d93738b5897c3b56c4cc79f860b441218836a841f8e,data/bms_fu02g3_real_structure_memory_null_config.yaml,generic_registration_only
d0bc2969a6d46f799d5ac59d8a1c63815fd778b0bf608b137eb6d702379b964b,data/bms_fu02g4_symmetry_orbit_inspection_config.yaml,generic_registration_only
d849926061512e726092773f70e01deb4098ab7577245fdd18eb7c6ea87f91e5,data/bms_fu02g4b_exhaustive_connected_patch_signature_config.yaml,generic_registration_only
d7b62b152e37cbe386882c33d4c16e60f71c01c9b5261729ee2ab7443728a38d,data/bms_fu02g4c_full_raw_order_replay_certification_preflight_config.yaml,generic_registration_only
3550d9fa72695151395c41293058bdb8d5944d8583aae430ed745e918370c08e,data/bms_fu02g4c_full_raw_order_replay_stage1_disabled_run_config.yaml,generic_registration_only
